Name,Description,Size,Script: On Execute,Gadget,Slots,NEED TOTAL?,Colour,Upgrade,Weaken,Alternate Status Trigger,SFX,Uses?,Cast Backwards?,Single use?,Tags,Witch Spell,Script: Before Combat,Script: After Combat,Script: Before Start Turn,Script: On Start Turn,Script: On any equipment use,Script: On any countdown reduce,Script: End Turn,Script: Before execute,Script: On Snap,Script: On Fury,Script: On Dodge
Parry_downgraded,Gain 1 [nerfed]Parry,1,inflictself(~Parry~); sfx(~_recycle~[;]~~[;]0.2);,,COUNTDOWN,10,ORANGE,change_power,change_power,,,0,YES,NO,id,,,,,,,,,,,,
Double Parry,Gain 2 [nerfed]Parry,1,inflictself(~Parry~[;] 2); sfx(~_recycle~[;]~~[;]0.2);,,COUNTDOWN,8,ORANGE,change_power,change_power,,,0,YES,NO,id,,,,,,,,,,,,
Double Parry_upgraded,Gain 2 [nerfed]Parry,1,inflictself(~Parry~[;] 2); sfx(~_recycle~[;]~~[;]0.2);,,COUNTDOWN,6,ORANGE,change_power,change_power,,,0,YES,NO,id,,,,,,,,,,,,
Double Parry_downgraded,Gain 2 [nerfed]Parry,1,inflictself(~Parry~[;] 2); sfx(~_recycle~[;]~~[;]0.2);,,COUNTDOWN,10,ORANGE,change_power,change_power,,,0,YES,NO,id,,,,,,,,,,,,
Parrying Sword,Do [sword]<d6> damage|+1 per [nerfed]Parry on self,1,if(getstatusself(~Parry~) > 0) { attack(getstatusself(~Parry~)); } attack(d); sfxdamage(target[;] d); sfxdamage(target[;] getstatusself(~Parry~));,,MAX4,,RED,change_power,change_power,,,0,NO,NO,id,,,,,,,,,,,,
Parrying Sword_upgraded,Do [sword]<d6> damage|+2 per [nerfed]Parry on self,1,if(getstatusself(~Parry~) > 0) { attack(getstatusself(~Parry~)*2); } attack(d); sfxdamage(target[;] d); sfxdamage(target[;] getstatusself(~Parry~)*2);,,MAX5,,RED,change_power,change_power,,,0,NO,NO,id,,,,,,,,,,,,
Parrying Sword_downgraded,Do [sword]<d6> damage|+1 per [nerfed]Parry on self,1,if(getstatusself(~Parry~) > 0) { attack(getstatusself(~Parry~)); } attack(d); sfxdamage(target[;] d); sfxdamage(target[;] getstatusself(~Parry~));,,MAX2,,RED,change_power,change_power,,,0,NO,NO,id,,,,,,,,,,,,
Parrying Claw,Do [sword]<d6> damage|+2 per [nerfed]Parry on self,1,if(getstatusself(~Parry~) > 0) { attack(getstatusself(~Parry~)*2); } attack(d); sfxdamage(target[;] d); sfxdamage(target[;] getstatusself(~Parry~)*2);,,MAX3,,RED,change_power,change_power,,,0,NO,NO,id,,,,,,,,,,,,
Parrying Claw_upgraded,Do [sword]<d6> damage|+2 per [nerfed]Parry on self,1,if(getstatusself(~Parry~) > 0) { attack(getstatusself(~Parry~)*2); } attack(d); sfxdamage(target[;] d); sfxdamage(target[;] getstatusself(~Parry~)*2);,,MAX5,,RED,change_power,change_power,,,0,NO,NO,id,,,,,,,,,,,,
Parrying Claw_downgraded,Do [sword]<d6> damage,1,attack(d); sfxdamage(target[;] d);,,MAX3,,RED,change_power,change_power,,,0,NO,NO,id,,,,,,,,,,,,
Power Up,Deal [sword]1 extra dmg|with each attack this turn,1,inflictself(~Damageup~[;] d); sfx(~_thorns~);,,REQUIRE1,,RED,change_power,noeffect,,,0,YES,NO,id,1,,,,,,,,,,,
Power Up_upgraded,Deal [sword]<d6> extra dmg|with each attack this turn,1,inflictself(~Damageup~[;] d); sfx(~_thorns~);,,MAX2,,RED,,,,,0,YES,NO,id,,,,,,,,,,,,
Forbidden Magic,Do [sword]<d6> damage[;]|inflict [curse]Curse,1,attack(d); inflict(CURSE); sfxdamage(target[;] d); sfx(~_curse~);,,REQUIRE1|REQUIRE1,,GRAY,change_power,change_power,,,0,NO,NO,id,1,,,,,,,,,,,
Forbidden Magic_upgraded,Do [sword]<d6> damage[;]|inflict [curse]2 curse,1,attack(d); inflict(CURSE[;] 2); sfxdamage(target[;] d); sfx(~_curse~);,,REQUIRE1|REQUIRE1,,GRAY,,,,,0,NO,NO,id,,,,,,,,,,,,
Forbidden Magic_downgraded,Do [sword]<d6> damage,1,attack(d) sfxdamage(target[;] d);,,REQUIRE1|REQUIRE1,,GRAY,,,,,0,NO,NO,id,,,,,,,,,,,,
Regen Ale,Gain [regen]1 regen,1,inflictself(~Regen~[;] 1); sfx(~_cure~); if(self.hp > 1) self.hp -= 1;,Regenerative Ablity,REQUIRE2,,GREEN,change_power,change_power,,,0,YES,NO,id|regenitem,1,,,,,,,,,,,
Regen Ale_upgraded,Gain [regen]1 regen,1,inflictself(~Regen~[;] 1); sfx(~_cure~); if(self.hp > 1) self.hp -= 1;,,MAX3,,GREEN,,,,,0,YES,NO,id|regenitem,,,,,,,,,,,,
Regen Ale_downgraded,Heal [heal]2 HP,1,attackself(-2); sfx(~_cure~);,,REQUIRE2,,GREEN,,,,,0,YES,NO,id|regenitem,,,,,,,,,,,,
[END INDEED],,1,,,,,,,,,,0,NO,NO,internal|excludefromrandomlists,,,,,,,,,,,,
[BEGIN FURTHERDUNGEONS],,1,,,,,,,,,,0,NO,NO,internal|excludefromrandomlists,,,,,,,,,,,,
Vise Flip,Return the difference|(Always offered as scrap),1,var bigdice = 0; var smalldice = 7; for(ad in actualdice) { if(ad.basevalue > bigdice) bigdice = ad.basevalue; if(ad.basevalue < smalldice) smalldice = ad.basevalue; } if((bigdice - smalldice) >= 1) givedice(bigdice - smalldice[;] ~combinedice~);,Broken Gadget,DOUBLES|DOUBLES,,GRAY,change_power,noeffect,,,0,YES,NO,fd|appearsforparts,1,,,,,,,,,,,
Vise Flip_upgraded,Return the difference|(Always offered as scrap),1,var bigdice = 0; var smalldice = 7; for(ad in actualdice) { if(ad.basevalue > bigdice) bigdice = ad.basevalue; if(ad.basevalue < smalldice) smalldice = ad.basevalue; } if((bigdice - smalldice) >= 1) givedice(bigdice - smalldice[;] ~combinedice~);,Broken Gadget,NORMAL|NORMAL,,GRAY,change_power,noeffect,,,0,YES,NO,fd|appearsforparts,,,,,,,,,,,,
Poor Yorick,Curse both fighters[;]|count -3 on each item use,1,inflict(CURSE); inflictself(CURSE); sfx(~_curse~[;]~~[;]0.2);,Dramatic Pause,COUNTDOWN,16,PURPLE,change_power,change_power,,,0,NO,NO,fd,,,,,,e.reducecountdownby = 3;,,,,,,
Poor Yorick_upgraded,Curse both fighters[;]|count -4 on each item use,1,inflict(CURSE); inflictself(CURSE); sfx(~_curse~[;]~~[;]0.2);,Dramatic Pause,COUNTDOWN,16,PURPLE,change_power,change_power,,,0,NO,NO,fd,,,,,,e.reducecountdownby = 4;,,,,,,
Poor Yorick_downgraded,Curse yourself[;]|count -3 on each item use,1,inflictself(CURSE); sfx(~_curse~[;]~~[;]0.2);,Dramatic Pause,COUNTDOWN,16,PURPLE,change_power,change_power,,,0,NO,NO,fd,,,,,,e.reducecountdownby = 3;,,,,,,
Unwanted Present,Confuse enemy,1,inflict(CONFUSE); sfx(~_blind~[;]~~[;]0.2);,Teleport,COUNTDOWN,12,ORANGE,threequartercountdown,change_power,,,0,NO,NO,fd,,,,,,,,,,,,
Unwanted Present_downgraded,Blind enemy,1,inflict(BLIND); sfx(~_blind~[;]~~[;]0.2);,Teleport,COUNTDOWN,12,ORANGE,threequartercountdown,change_power,,,0,NO,NO,fd,,,,,,,,,,,,
Unwanted Present_weakened,Blind enemy,1,inflict(BLIND); sfx(~_blind~[;]~~[;]0.2);,Teleport,COUNTDOWN,9,ORANGE,threequartercountdown,change_power,,,0,NO,NO,fd,,,,,,,,,,,,
Curse Remote,[sword]<d6> dmg[;] consume [curse]Curse|to cast it on the enemy,1,attack(d); sfxdamage(target[;]d); if(self.getvar(~willremovecurse~) == 1) { inflict(CURSE); sfx(~_curse~[;]~~[;]0.1); self.setvar(~willremovecurse~[;]0); },Cackle,MAX4,,PURPLE,change_power,complicate,,,0,NO,NO,fd,1,,,,,,,,if(getstatusself(CURSE) >= 1) { removestatusself(CURSE); self.setvar(~willremovecurse~[;]1); },,,
Curse Remote_upgraded,[sword]<d6>[;] consume all [curse]Curse|to cast it on the enemy,1,attack(d); self.setvar(~willremovecurse~[;]0); },Cackle,MAX4,,PURPLE,change_power,complicate,,,0,NO,NO,fd,,,,,,,,,if(getstatusself(CURSE) >= 1) { self.setvar(~willremovecurse~[;]getstatusself(CURSE)); removestatusself(CURSE[;]getstatusself(CURSE)); },,,
Luck Prayer,Reduce [curse]Curse odds|this turn to 25%,1,inflictself(~cursesuppressor~); sfx(~useitem~);,Dramatic Pause,EVEN,,PURPLE,simplify,complicate,,,0,YES,NO,fd,1,,,,,,,,,,,
Nimble Hands,Do [sword]<d6>[;] steal an item with|[sword] symbol until next turn,2,attack(d); sfxdamage(target[;]d); if(!simulation){ if(target != null) { var enemyequipment = []; for (eq in target.equipment){ if(!eq.hastag(~cannotsteal~) && eq.availablenextturn && eq.fulldescription.indexOf(~[sword]~) != -1){ enemyequipment.push(eq); } } if(enemyequipment.length > 0){ var randomequipment = rand(enemyequipment); randomequipment.availablenextturn = false; randomequipment.unavailabletext = ~Borrowed~; randomequipment.unavailabledetails = [~Say goodbye to Christmas!~[;]~Signed[;] {enemyname}~]; giveequipment(randomequipment.name + randomequipment.namemodifier); } } } else { bonus(1000 + (self.dicepool.length * 500)); },Reversal,MAX5,,PINK,simplify,complicate,,,0,NO,NO,fd|excludefromrandomlists|cannotsteal|curseavoid|cannotreuse,,,,,,,,,delay(1.0);,,e.preventdefault = true; e.maintainfury = true;,
Heater,Weaken all equipment|with [ice] symbol,1,inflict(~heater~); sfx(~_weaken~[;]~~[;]0.2); bonus(1000);,Mumble,DOUBLES|DOUBLES,,ORANGE,change_power,change_power,,,0,NO,NO,fd,,,,,,,,,,,,
Heater_upgraded,Weaken all equipment|that are cyan,1,inflict(~heater+~); sfx(~_weaken~[;]~~[;]0.2); bonus(1000);,Mumble,DOUBLES|DOUBLES,,ORANGE,change_power,change_power,,,0,NO,NO,fd,,,,,,,,,,,,
Heater_downgraded,Weaken all equipment|with [ice] symbol,1,inflict(~heater~); sfx(~_weaken~[;]~~[;]0.2); bonus(1000);,Mumble,REQUIRE3|REQUIRE3,,ORANGE,change_power,change_power,,,0,NO,NO,fd,,,,,,,,,,,,
Sponge@sizesmall,Do [sword]<d6> damage[;] size|increases after the battle,1,attack(d); sfxdamage(target[;]d);,Pea Gun,NORMAL,,YELLOW,change_power,complicate,,,0,NO,NO,fd|excludefromrandomlists,,,if(!flee) giveequipment(~Sponge~[;] true[;] false[;] e);,,,,,,,,,
Sponge,Do [sword]<d6> damage|Size increased,2,attack(d); sfxdamage(target[;]d);,Pea Gun,NORMAL,,YELLOW,change_power,complicate,,,0,NO,NO,fd|excludefromrandomlists,,,,,,,,,,,,
Sponge@sizesmall_upgraded,Do [sword]<d6> damage[;] size|increases after the battle,1,attack(d); sfxdamage(target[;]d);,Pea Gun,NORMAL|FREE1,,YELLOW,change_power,complicate,,,0,NO,NO,fd|excludefromrandomlists,,,if(!flee) giveequipment(~Falling Anvil+~[;] true[;] false[;] e);,,,,,,,,,
Sponge_upgraded,Do [sword]<d6> damage|Size increaced,2,attack(d); sfxdamage(target[;]d);,Pea Gun,NORMAL|FREE1,,YELLOW,change_power,complicate,,,0,NO,NO,fd|excludefromrandomlists,,,,,,,,,,,,
Sponge@sizesmall_weakened,Do [sword]<d6> damage[;] size|increases after the battle,1,attack(d); sfxdamage(target[;]d);,Pea Gun,MAX3|FREE1,,YELLOW,change_power,complicate,,,0,NO,NO,fd|excludefromrandomlists,,,if(!flee) giveequipment(~Falling Anvil+~[;] true[;] false[;] e);,,,,,,,,,
Sponge_weakened,Do [sword]<d6> damage|Size increaced,2,attack(d); sfxdamage(target[;]d);,Pea Gun,MAX3|FREE1,,YELLOW,change_power,complicate,,,0,NO,NO,fd|excludefromrandomlists,,,,,,,,,,,,
Tableful,At the start of the second|turn[;] everyone heals [heart]4 hp|(Always offered as scrap),1,,Regenerate,,,GRAY,change_power,change_power,,none,0,YES,NO,fd|excludefromrandomlists|appearsforparts,,,e.changecolour(~GRAY~);,,if(turn == 2) { e.animate(~flashandshake~); e.changecolour(~BLACK~); attackself(-4); attack(-4); sfx(~_heal~); },,,,,,,
Tableful_upgraded,At the start of the second|turn[;] everyone heals [heart]6 hp|(Always offered as scrap),1,,Regenerate,,,GRAY,change_power,change_power,,none,0,YES,NO,fd|excludefromrandomlists|appearsforparts,,,e.changecolour(~GRAY~);,,if(turn == 2) { e.animate(~flashandshake~); e.changecolour(~BLACK~); attackself(-6); attack(-6); sfx(~_heal~); },,,,,,,
Tableful_downgraded,At the start of the second|turn[;] everyone heals [heart]2 hp|(Always offered as scrap),1,,Regenerate,,,GRAY,change_power,change_power,,none,0,YES,NO,fd|excludefromrandomlists|appearsforparts,,,e.changecolour(~GRAY~);,,if(turn == 2) { e.animate(~flashandshake~); e.changecolour(~BLACK~); attackself(-2); attack(-2); sfx(~_heal~); },,,,,,,
Artificial Snow,Do [ice]<d6> damage[;] on 4[;]|swap Broken Gadgets|with Flash Freeze,2,attack(d[;]ICE); sfxdamage(target[;]d); sfx(~_ice~[;]~~[;]0.1); if(d == 4) Gadget.changegadget(self[;] ~Broken Gadget~[;]~Flash Freeze~);,Flash Freeze,NORMAL,,BRIGHTCYAN,change_power,change_power,,,0,NO,NO,fd|excludefromrandomlists,,,,,,,,,,,,
Artificial Snow_upgraded,Do [ice]<d6> damage[;] on even[;]|swap Broken Gadgets|with Flash Freeze,2,attack(d[;]ICE); sfxdamage(target[;]d); sfx(~_ice~[;]~~[;]0.1); if(d % 2 == 0) Gadget.changegadget(self[;] ~Broken Gadget~[;]~Flash Freeze~);,Flash Freeze,NORMAL,,BRIGHTCYAN,change_power,change_power,,,0,NO,NO,fd|excludefromrandomlists,,,,,,,,,,,,
Artificial Snow_downgraded,Do [ice]<d6> damage,2,attack(d[;]ICE); sfxdamage(target[;]d); sfx(~_ice~[;]~~[;]0.1);,Flash Freeze,MAX3,,BRIGHTCYAN,change_power,change_power,,,0,NO,NO,fd|excludefromrandomlists,,,,,,,,,,,,
Renunciation,You can't roll <d6>|this fight,1,var totalamount  = 0; for(a in 1...7) { if(getstatusself(~forget~ +a) > 0) { totalamount += 1; } } if(totalamount < 6) { inflictself(~forget~ +d); sfx(~magic_gaindice~[;]~~[;]0.2); } else { self.textparticle(~No effect!~); },Infinity Mirror,ODD,,PURPLE,simplify,complicate,,,0,YES,NO,fd,,,,,,,,,,,,
Flame Whip,Do [fire]<d6> damage[;]|burn yourself,2,attack(d[;]FIRE); if (self.dicepool.length > 0) { for (mydice in self.dicepool) { if (mydice.available() && !mydice.burn) { mydice.animate(FIRE); break; } } } self.symbolparticle(FIRE); sfx(~_fire~[;]~~[;]0.2); sfxdamage(target[;]d);,Blowtorch,NORMAL,,RED,change_power,complicate,,,0,NO,NO,fd,,,,,,,,,,,,if (self.dicepool.length > 0) { for (mydice in self.dicepool) { if (mydice.available() && !mydice.burn) { mydice.animate(FIRE); break; } } } self.symbolparticle(FIRE); sfx(~_fire~[;]~~[;]0.2);
Flame Whip_upgraded,Do [fire]<d6> damage[;]|roll a burning dice,2,attack(d[;]FIRE); inflictself(FIRE); givedice(rand([1[;]2[;]3[;]4[;]5[;]6])); sfx(~_fire~[;]~~[;]0.2); sfxdamage(target[;]d);,Blowtorch,NORMAL,,RED,change_power,complicate,,,0,NO,NO,fd,,,,,,,,,,,,inflictself(FIRE); givedice(rand([1[;]2[;]3[;]4[;]5[;]6])); sfx(~_fire~[;]~~[;]0.2); sfxdamage(target[;]d);
Frozen Gloves,Do [ice]<d6> damage[;]|freeze yourself,2,attack(d[;]ICE); var highestvalue = 0; if (self.dicepool.length > 0) { for (mydice in self.dicepool) { if (mydice.available() && mydice.basevalue > highestvalue && !mydice.burn) { highestvalue = mydice.basevalue; } } } if(highestvalue > 0) { for (mydice in self.dicepool) { if (mydice.basevalue == highestvalue) { mydice.animate(ICE); break; } } } sfxdamage(target[;]d); sfx(~_ice~[;]~~[;]0.1); self.symbolparticle(ICE);,Flash Freeze,NORMAL,,BRIGHTCYAN,change_power,complicate,,,0,NO,NO,fd,,,,,,,,,,,,var highestvalue = 0; if (self.dicepool.length > 0) { for (mydice in self.dicepool) { if (mydice.available() && mydice.basevalue > highestvalue && !mydice.burn) { highestvalue = mydice.basevalue; } } } if(highestvalue > 0) { for (mydice in self.dicepool) { if (mydice.basevalue == highestvalue) { mydice.animate(ICE); break; } } } sfx(~_ice~[;]~~[;]0.1); self.symbolparticle(ICE);
Frozen Gloves_upgraded,Do [ice]<d6> damage[;]|roll a one,2,attack(d[;]ICE); givedice(1); sfxdamage(target[;]d); sfx(~_ice~[;]~~[;]0.1);,Flash Freeze,NORMAL,,BRIGHTCYAN,change_power,complicate,,,0,NO,NO,fd,,,,,,,,,,,,givedice(1); sfx(~_ice~[;]~~[;]0.1);
Night By The Fireplace,[90%]When you are hit by fire[;] it|[90%]will heal you instead of damage,1,inflictself(~fireplace~); sfx(~_cure~); sfx(~_cure~);,Cruciroll,COUNTDOWN,12,PINK,threequartercountdown,noeffect,,,0,YES,NO,fd,,,,,,,,,,,,
Keyflare,Do [fire]3 damage[;]|return burning <d6>,1,inflictself(FIRE); givedice(d); attack(3[;]FIRE); sfxdamage(target[;]3); sfx(~_fire~[;]~~[;]0.1);,Cruciroll,NORMAL,,RED,change_power,change_power,,,0,NO,NO,fd,,,,,,,,,,,,
Keyflare_upgraded,Do [fire]4 damage[;]|return burning <d6>,1,inflictself(FIRE); givedice(d); attack(4[;]FIRE); sfxdamage(target[;]4); sfx(~_fire~[;]~~[;]0.1);,Cruciroll,NORMAL,,RED,change_power,change_power,,,0,NO,NO,fd,,,,,,,,,,,,
Keyflare_downgraded,Return burning <d6>,1,inflictself(FIRE); givedice(d); sfx(~_fire~[;]~~[;]0.1);,Cruciroll,NORMAL,,RED,change_power,change_power,,,0,YES,NO,fd,,,,,,,,,,,,
Snowball Launcher,Do [ice]<double> dmg[;] roll a 1|[gray](Reuseable),1,inflict(ICE); givedice(1); attack(d * 2[;]ICE); sfxdamage(target[;]d * 2); sfx(~_ice~[;]~~[;]0.1);,Very Unlucky Roll,REQUIRE1|REQUIRE1,,BRIGHTCYAN,change_power,removereusable,,,-1,NO,NO,fd,,,,,,,,,,,,
Snowball Launcher_upgraded,Do [ice]<triple> dmg[;] roll a 1|[gray](Reuseable),1,inflict(ICE); givedice(1); attack(d * 3[;]ICE); sfxdamage(target[;]d * 3); sfx(~_ice~[;]~~[;]0.1);,Very Unlucky Roll,REQUIRE1|REQUIRE1,,BRIGHTCYAN,change_power,removereusable,,,-1,NO,NO,fd,,,,,,,,,,,,
Scoop,Do [sword]<d6> damage|Flip the dice on its side,1,var returnval = [1[;]2[;]3[;]4[;]5[;]6]; returnval.remove(d); returnval.remove(7-d); givedice(rand(returnval)); attack(d); sfxdamage(target[;]d);,Random Roll,MAX3,,RED,increaserange,change_function,,,0,NO,NO,fd,,,,,,,,,,,,
Scoop_downgraded,Do [sword]<d6> damage,1,attack(d); sfxdamage(target[;]d);,Random Roll,MAX3,,RED,,,,,0,NO,NO,fd,,,,,,,,,,,,
Snowdrift,Enemy goes first|(Always offered as scrap),1,,Time Stop,,,GRAY,change_power,,,,0,NO,NO,fd|weakenavoid|shockavoid|excludefromrandomlists|appearsforparts,,if(turn == 1) { target.innate.remove(~goesfirst~); target.innate.push(~goesfirst~); e.animate(~flashandshake~); },,,,,,,,,,
Snowdrift_upgraded,Enemy goes first[;] but|you take an extra turn (Always offered as scrap),1,,Time Stop,,,GRAY,change_power,weakenavoid|shockavoid,,,0,NO,NO,fd|weakenavoid|shockavoid|excludefromrandomlists|appearsforparts,,if(turn == 1) { target.innate.remove(~goesfirst~); target.innate.push(~goesfirst~); e.animate(~flashandshake~); },if(turn == 1) { e.animate(~flashandshake~); e.changecolour(~BLACK~); inflictself(EXTRATURN); sfx(~_recycle~[;]~~[;]0.1); },,,,,,,,,
Wizard's Hat,Turn the enemy|into an animal,1,var enemylist = [~Loud Bird~[;]~Dire Wolf~[;]~Baby Squid~[;]~Rat King~[;]~Sneezy~[;]~Bear~]; sfx(~_thinghappens~); var lvl = target.level; var totaldice = target.dice; var totalbonusdice =  target.bonusdice; var totalextradice =  target.extradice; var randomanimal = rand(enemylist); if(randomanimal == ~Bear~) { inflict(~instanttransform~); } else { switchenemy(target[;]randomanimal); target.dice == totaldice; target.bonusdice == totalbonusdice; target.extradice == totalextradice; target.level = lvl; },Bearish Spell,COUNTDOWN,14,PINK,threequartercountdown,noeffect,,,0,NO,NO,fd,,,,,,,,,,,,
Bear's Cusre,Turn the enemy into|a bear[;] curse him each turn,2,inflict(~bearcurse~); sfx(~_curse~[;]~~[;]0.1); sfx(~_roar~);,Bearish Spell,COUNTDOWN,20,ORANGE,reducesize,noeffect,,,0,NO,NO,fd,,,,,,,,,,,,
Mortal Sin,Do [sword]<triple> damage[;]|if been equipped: [curse]Cursed|until the end of the game,2,attack(d * 3); sfx(~_curse~[;]~~[;]0.1); sfxdamage(target[;]d * 3);,Redemption,NORMAL,,PURPLE,change_power,change_power,,,0,NO,NO,fd|excludefromrandomlists,,,,,e.animate(~flashandshake~); if(self.getvar(~sin~) != 1) { self.setvar(~sin~[;]1); Rules.addextrascript(~if(self.getvar(\~sin\~) == 1) {inflictself(CURSE);sfx(\~_curse\~[;]\~\~[;]0.2); }~[;] ~onstartturn~); },,,,,,,
Mortal Sin_upgraded,Do [sword]<quadruple> damage[;]|if been equipped: [curse]Cursed|until the end of the game,2,attack(d * 4); sfx(~_curse~[;]~~[;]0.1); sfxdamage(target[;]d * 4);,Redemption,NORMAL,,PURPLE,change_power,change_power,,,0,NO,NO,fd|excludefromrandomlists,,,,,e.animate(~flashandshake~); if(self.getvar(~sin~) != 1) { self.setvar(~sin~[;]1); Rules.addextrascript(~if(self.getvar(\~sin\~) == 1) {inflictself(CURSE);sfx(\~_curse\~[;]\~\~[;]0.2); }~[;] ~onstartturn~); },,,,,,,
Mortal Sin_downgraded,Do [sword]<d6> damage[;]|if been equipped: [curse]Cursed|until the end of the game,2,attack(d); sfx(~_curse~[;]~~[;]0.1); sfxdamage(target[;]d);,Redemption,NORMAL,,PURPLE,change_power,change_power,,,0,NO,NO,fd|excludefromrandomlists,,,,,e.animate(~flashandshake~); if(self.getvar(~sin~) != 1) { self.setvar(~sin~[;]1); Rules.addextrascript(~if(self.getvar(\~sin\~) == 1) {inflictself(CURSE);sfx(\~_curse\~[;]\~\~[;]0.2); }~[;] ~onstartturn~); },,,,,,,
Spare Parts,Permanently delete random|equipment[;] make a gadget out of it,1,if(!simulation){ if(target != null) { var selfequipment = []; var scrapequipment = []; for (eq in self.equipment){ if(!eq.hastag(~appearsforparts~) && !eq.hastag(~skillcard~) && eq.ready){ selfequipment.push(eq); } }  for (eq in self.equipment){ if(eq.hastag(~appearsforparts~) && eq.ready){ scrapequipment.push(eq) ; } } if(scrapequipment.length > 0){ var randomscrapequipment = rand(scrapequipment); randomscrapequipment.animate(~delete~); sfx(~jester_delete~[;]~~[;]0.2); Gadget.givegadget(self[;]randomscrapequipment.gadget[;]true); removeequipment(randomscrapequipment[;]self); } else if(selfequipment.length > 0){ var randomequipment = rand(selfequipment); randomequipment.animate(~delete~); sfx(~jester_delete~[;]~~[;]0.2); Gadget.givegadget(self[;]randomequipment.gadget[;]true); removeequipment(randomequipment[;]self); } } } else { bonus(-1000); self.textparticle(~No effect!~); },Stardust,COUNTDOWN,8,GRAY,halfcountdown,noeffect,,,0,YES,NO,fd,,,,,,,,,,,,
Sticker,Combine dice|[gray](Reuseable),1,for(ad in actualdice) { if(ad.basevalue == 6) bonus(-1000); } if(d >= 1) givedice(d[;] ~combinedice~);,Magic Spanner,MAX2|MAX2,,GREEN,increaserange,removereusable,,,3,YES,NO,fd,1,,,,,,,,,,,
Contract,[95%]All equipment you find will|[95%]be upgraded. Cost: [gold]12 gold,2,if(self.gold > 12){ self.gold -= 12 ; screenshake(); removeequipment(self[;]e); for(eq in self.equipment) { if(eq.name == e.name) { removeequipment(self[;]eq); self.setvar(~contract~[;]1); } else { self.textparticle(~Can't afford!~); },Harvest,COUNTDOWN,24,YELLOW,change_power,change_power,,,0,YES,NO,fd|excludefromrandomlists|cannotsteal|showgold,,,,,,,,,if(self.gold > 12) { Rules.upgradeplayerequipment = true; },,,
Contract_upgraded,[95%]All equipment you find will|[95%]be upgraded. Cost: [gold]9 gold,2,if(self.gold > 9){ self.gold -= 9; screenshake(); removeequipment(self[;]e); for(eq in self.equipment) { if(eq.name == e.name) { removeequipment(self[;]eq); self.setvar(~contract~[;]1); } else { self.textparticle(~Can't afford!~); },Harvest,COUNTDOWN,24,YELLOW,change_power,change_power,,,0,YES,NO,fd|excludefromrandomlists|cannotsteal|showgold,,,,,,,,,if(self.gold > 9) { Rules.upgradeplayerequipment = true; },,,
Contract_downgraded,[95%]All equipment you find will|[95%]be upgraded. Cost: [gold]24 gold,2,if(self.gold > 24){ self.gold -= 24; screenshake(); removeequipment(self[;]e); for(eq in self.equipment) { if(eq.name == e.name) { removeequipment(self[;]eq); self.setvar(~contract~[;]1); } else { self.textparticle(~Can't afford!~); },Harvest,COUNTDOWN,24,YELLOW,change_power,change_power,,,0,YES,NO,fd|excludefromrandomlists|cannotsteal|showgold,,,,,,,,,if(self.gold > 24) { Rules.upgradeplayerequipment = true; },,,
Better Yourself,Do [sword]1. If this is the final|blow[;] get [confuse]2 more exp,1,attack(1); sfxdamage(target[;]1); if(target.hp <= 0){ target.level = target.level + 2; sfx(~_cure~[;]~~[;]0.1); },Stress,DOUBLES|DOUBLES,,YELLOW,change_power,change_power,,,0,NO,NO,fd,1,,,,,,,,,,,
Better Yourself_upgraded,Do [sword]1. If this is the final|blow[;] get [confuse]2 more exp,1,attack(1); sfxdamage(target[;]1); if(target.hp <= 0){ target.level = target.level + 2; sfx(~_cure~[;]~~[;]0.1); },Stress,EVEN,,YELLOW,change_power,change_power,,,0,NO,NO,fd,,,,,,,,,,,,
Better Yourself_downgraded,Do [sword]1. If this is the final|blow[;] get [confuse]2 more exp,1,attack(1); sfxdamage(target[;]1); if(target.hp <= 0){ target.level = target.level + 2; sfx(~_cure~[;]~~[;]0.1); },Stress,REQUIRE6|REQUIRE6,,YELLOW,change_power,change_power,,,0,NO,NO,fd,,,,,,,,,,,,
Creative Crisis,[95%]Don't create new gadgets[newline][95%]after this fight,1,if(!simulation){ inflictself(~creativecrisis~); screenshake(); sfx(~upgradeequipment~); e.changeslots([]); e.fulldescription = ~[95%]Don't create new gadgets[newline][95%]after this fight [gray](activated)~; var sourceequipment = e.getvar(~sourceequipment~); if(sourceequipment != null && sourceequipment != e) { sourceequipment.animate(~flashandshake~); sourceequipment.changeslots([]); sourceequipment.fulldescription = e.fulldescription; } },Randomizer,REQUIRE6|REQUIRE6,,PURPLE,change_power,change_power,,,0,YES,NO,fd|cannotsteal|excludefromrandomlists,,e.setvar(~sourceequipment~[;]e); Rules.inventor_inspiration = true; e.changeslots([~REQUIRE6~[;]~REQUIRE6~]); e.fulldescription = ~[95%]Don't create new gadgets[newline][95%]after this fight~;,e.changeslots([~REQUIRE6~[;]~REQUIRE6~]); e.fulldescription = ~[95%]Don't create new gadgets[newline][95%]after this fight~; e.resetvar(~sourceequipment~);,e.setvar(~sourceequipment~[;]e);,,,,,,,,
Creative Crisis_downgraded,No effect,1,,Randomizer,,,PURPLE,change_power,change_power,,,0,YES,NO,fd|cannotsteall|excludefromrandomlists,,,,,,,,,,,,
